,Vote,Yearly_ExpensesK,Yearly_IncomeK,Overall_happiness_score,Most_Important_Issue,Avg_Residancy_Altitude,Will_vote_only_large_party,Financial_agenda_matters
648,Reds,-0.178188089456,0.366815990505,0.706382444212,-0.428571428571,-0.455403101703,1.0,-1.0
649,Blues,-0.199663540262,0.107959072771,0.204498162092,-0.714285714286,-0.543826867637,1.0,-1.0
650,Oranges,-0.13112851191,0.208038926981,0.530416299427,0.142857142857,0.146317620149,1.0,-1.0
651,Blues,-0.166711111205,0.187609166104,0.216496577647,-0.428571428571,-0.300748513893,1.0,-1.0
652,Greys,0.243469398595,0.168731885216,0.362690967886,-1.0,-0.424238770377,1.0,-1.0
653,Yellows,-0.207776177559,0.199310150402,0.235306474441,-1.0,-0.360199131712,1.0,-1.0
654,Oranges,0.664799577336,0.744046174362,0.431743242661,0.142857142857,-0.48301192166,1.0,-1.0
655,Blues,0.19581292628,0.329555684785,0.335349040804,-0.428571428571,-0.499543220981,1.0,-1.0
656,Yellows,-0.0412160752357,0.243730628212,0.690008059625,-0.428571428571,0.0447638903229,1.0,-1.0
657,Reds,0.284782941644,0.313607265965,0.499992711646,-0.714285714286,-0.12238045517,1.0,-1.0
658,Oranges,-0.137814569828,0.180716996457,0.511069419019,-0.714285714286,-0.394338849707,1.0,-1.0
659,Yellows,-0.184454683881,0.208021216225,0.232889862566,-0.428571428571,-0.429043871434,1.0,-1.0
660,Oranges,0.64028251851,0.729081764642,0.413052507038,-1.0,-0.591724342173,1.0,-1.0
661,Greens,0.943340491094,0.581784688008,0.0773322617275,0.714285714286,-0.451955122719,1.0,1.0
662,Greens,0.479838634927,0.0235857724473,-0.40279728979,0.714285714286,-0.495908144642,1.0,1.0
663,Greens,0.818831091747,0.771955305533,0.703622441216,0.714285714286,-0.447019133242,1.0,1.0
664,Oranges,-0.214641193902,0.166610580005,0.492558192702,0.142857142857,-0.500151437525,1.0,-1.0
665,Pinks,0.27827489217,0.246405447076,0.358643745933,0.428571428571,-0.247664350168,1.0,1.0
666,Oranges,-0.17176790388,0.129403878165,0.402673130066,0.142857142857,-0.021080315028,1.0,-1.0
667,Greens,0.615943695651,0.733735911616,0.48293887896,0.714285714286,-0.536763090164,1.0,1.0
668,Yellows,-0.240066866019,0.236920927622,0.3157417663,1.0,-0.524921933152,1.0,-1.0
669,Reds,0.221086136641,0.323605733099,0.38475694428,0.142857142857,-0.518861529474,1.0,-1.0
670,Oranges,-0.216358735864,0.119387412898,0.376303410184,-1.0,-0.348584913794,1.0,-1.0
671,Yellows,0.0396154965549,0.18942997603,0.661814028667,-0.714285714286,-0.491937962054,1.0,-1.0
672,Blues,-0.179611715363,0.0932385601472,0.179647711497,-1.0,-0.544565280361,1.0,-1.0
673,Reds,-0.263914377272,0.383205256726,0.619957730108,1.0,-0.0749920213244,1.0,-1.0
674,Blues,0.177418538524,0.26178559515,0.305218307332,0.142857142857,-0.302873882008,1.0,-1.0
675,Yellows,-0.195193185874,0.163417287836,0.304718649234,-0.714285714286,-0.426511211514,1.0,-1.0
676,Whites,-0.719176384744,-0.548983496532,-0.639923387237,-0.142857142857,-0.171300316819,1.0,1.0
677,Oranges,-0.173218384954,0.0745549732064,0.509555602455,-1.0,-0.421962103384,1.0,-1.0
678,Yellows,-0.173768903369,0.245705019951,0.226479298347,-0.428571428571,-0.272355085995,1.0,-1.0
679,Yellows,-0.22013602754,0.212403044565,0.253189218687,-0.428571428571,0.0240727476298,1.0,-1.0
680,Greys,-0.0385933094466,0.204587962121,0.461990833289,0.142857142857,-0.497409943849,1.0,-1.0
681,Whites,-0.957179566654,-0.667144543877,0.898086475417,-0.142857142857,-0.461269918456,1.0,1.0
682,Reds,-0.206525967845,0.485995571282,0.702150755992,-0.714285714286,-0.128492663576,1.0,-1.0
683,Blues,-0.161584650991,0.157285150917,0.25233242745,-0.714285714286,-0.622664017528,1.0,-1.0
684,Yellows,-0.0966874948341,0.256824348837,0.344522445625,-0.428571428571,-0.391984202615,1.0,-1.0
685,Browns,-0.952256588901,-0.234478628294,-0.689192910849,-0.714285714286,0.39944741812,-1.0,-1.0
686,Greens,0.693792946891,0.0187593052925,-0.83810409635,0.714285714286,-0.516380864757,1.0,1.0
687,Oranges,0.619165186433,0.721669492591,0.370595827228,-1.0,0.159121351501,1.0,-1.0
688,Yellows,-0.321584995307,0.127187890683,0.138308004712,-0.714285714286,-0.409669095365,1.0,-1.0
689,Reds,0.281840293324,0.410211065654,0.448728463826,-0.428571428571,-0.202518994243,1.0,-1.0
690,Whites,0.783324710112,0.845148487659,0.926996626632,0.428571428571,-0.344378228338,1.0,1.0
691,Reds,-0.269477255619,0.394340172563,0.635872253503,1.0,-0.531309137033,1.0,-1.0
692,Yellows,-0.304720675071,0.071329436664,0.2261033745,-0.428571428571,-0.339123972329,1.0,-1.0
693,Greens,0.892028005237,0.991803381908,0.80535662247,0.714285714286,-0.528981511774,1.0,1.0
694,Yellows,-0.309630447775,0.179431585663,0.0684748355712,0.142857142857,-0.33268048983,1.0,-1.0
695,Yellows,-0.225831283838,0.213294607966,0.254470852049,-0.714285714286,-0.349974899912,1.0,-1.0
696,Oranges,-0.132204583143,0.14518434596,0.444025680134,-0.428571428571,-0.544936036795,1.0,-1.0
697,Yellows,-0.245440265281,0.147665588144,0.131907289624,-1.0,-0.385604199771,1.0,-1.0
698,Yellows,-0.288131037008,0.222929895495,0.131685723988,1.0,-0.546205037885,1.0,-1.0
699,Yellows,-0.224829915376,0.155504721611,0.0798440736259,-0.428571428571,-0.542689733855,1.0,-1.0
700,Blues,-0.0253933367624,0.213128366687,0.24519242473,-0.428571428571,-0.270402736595,1.0,-1.0
701,Pinks,0.549404491153,0.483845679704,0.532905563909,0.428571428571,-0.402743451371,1.0,1.0
702,Yellows,-0.236212921952,0.194194845771,0.31159704286,-0.428571428571,-0.0376656239494,1.0,-1.0
703,Reds,-0.328710363676,0.404889406904,0.677509351026,1.0,0.217850198495,1.0,-1.0
704,Yellows,-0.179707442251,0.183779065798,0.179634340579,-1.0,-0.418452737911,1.0,-1.0
705,Yellows,-0.273571658792,0.102970289493,0.156494901364,-1.0,-0.625317645664,1.0,-1.0
706,Pinks,0.836608601171,0.508879238481,0.62236609904,0.714285714286,-0.42031439753,1.0,1.0
707,Reds,0.150345431011,0.263161921056,0.374810322014,-0.714285714286,-0.471352156625,1.0,-1.0
708,Oranges,0.56604490425,0.686825920209,0.327716244109,-0.428571428571,-0.549195846767,1.0,-1.0
709,Yellows,-0.122885507124,0.268646524322,0.22621114896,-0.714285714286,-0.483604005096,1.0,-1.0
710,Reds,0.193217464032,0.265053069012,0.407562015581,-0.428571428571,0.11103845417,1.0,-1.0
711,Greys,-0.120523325601,0.174833163442,0.432557054637,-0.714285714286,0.158781886989,1.0,-1.0
712,Greys,-0.0896797998145,0.206134481504,0.420207245006,-0.428571428571,-0.486403650985,1.0,-1.0
713,Blues,-0.0692072155996,0.247500973272,0.26555658332,-0.714285714286,-0.347079946419,1.0,-1.0
714,Browns,0.35643884066,-0.490613370951,0.0436921067807,-1.0,0.399472075106,-1.0,-1.0
715,Greens,0.367461310113,-0.0428084509355,-0.740205398581,0.714285714286,-0.19304751308,1.0,1.0
716,Greens,0.904567972121,0.885017855289,0.768263146207,0.714285714286,-0.233949213954,1.0,1.0
717,Blues,-0.12756428706,0.164307633054,0.19666965399,1.0,-0.378009032755,1.0,-1.0
718,Pinks,0.658046101644,0.217192441244,0.340321005429,0.428571428571,-0.431693940702,1.0,1.0
719,Pinks,0.884881769554,-0.185078699165,-0.14000335066,0.428571428571,0.195209927497,1.0,1.0
720,Yellows,-0.0809671604511,0.210950962877,0.279084794635,1.0,-0.293267062591,1.0,-1.0
721,Reds,0.238699234475,0.342396315938,0.380791646058,0.142857142857,-0.510432645468,1.0,-1.0
722,Reds,0.214111628286,0.333137486904,0.347258725573,1.0,-0.417055412378,1.0,-1.0
723,Oranges,-0.213223204175,0.111806900089,0.414091115904,-1.0,-0.410475315581,1.0,-1.0
724,Reds,-0.267539028554,0.415568749956,0.650371731398,0.142857142857,-0.407175212752,1.0,-1.0
725,Greys,0.278264344206,0.149591210802,0.299784990097,-1.0,0.149954313424,1.0,-1.0
726,Greens,-0.279535940879,-0.0347531329613,-0.632422156864,0.714285714286,-0.230717815113,1.0,1.0
727,Blues,-0.135742980533,0.166081296715,0.214205273242,-1.0,-0.409011991361,1.0,-1.0
728,Yellows,0.0967750384322,0.400834112483,0.516421339801,-1.0,-0.346594049521,1.0,-1.0
729,Pinks,-0.500015283537,-0.717804273556,-0.617339071916,0.428571428571,-0.233209314226,1.0,1.0
730,Browns,-0.0309997543048,0.701177509201,-0.104350580507,-0.428571428571,0.628220642361,-1.0,-1.0
731,Reds,0.260633231655,0.403989472568,0.403148844412,0.142857142857,-0.359957255023,1.0,-1.0
732,Pinks,0.584909646011,0.548882564194,0.564778469871,0.714285714286,0.0206079259672,1.0,1.0
733,Whites,0.938206128719,0.970044352745,0.96834089263,0.428571428571,-0.413160085839,1.0,1.0
734,Blues,0.231601432655,0.293301845583,0.347860329958,0.142857142857,-0.0993019683452,1.0,-1.0
735,Reds,0.187652724161,0.280172952319,0.407421282017,0.142857142857,-0.305077597817,1.0,-1.0
736,Greys,-0.113043661974,0.198262126796,0.45413177881,-1.0,-0.338523956657,1.0,-1.0
737,Yellows,-0.301493758005,0.148029442766,0.184915605896,-1.0,-0.0428950708553,1.0,-1.0
738,Whites,-0.609089890524,0.641776124654,-0.18251842508,-0.142857142857,-0.613080319483,1.0,1.0
739,Blues,-0.170192794513,0.206978413435,0.250167954735,-0.714285714286,0.151350543272,1.0,-1.0
740,Reds,0.258480068785,0.396748598799,0.395827667657,-0.428571428571,-0.288562193383,1.0,-1.0
741,Yellows,-0.12506844731,0.248494438203,0.155153693727,-1.0,-0.146592966261,1.0,-1.0
742,Whites,0.225661581103,0.843700429037,0.453976864424,-0.142857142857,-0.549543888984,1.0,1.0
743,Yellows,-0.213535246382,0.311577497797,0.303080662567,-1.0,-0.558726831631,1.0,-1.0
744,Pinks,0.331120508499,-0.290455119825,-0.183440072985,0.428571428571,-0.495986183622,1.0,1.0
745,Blues,-0.153575059938,0.142658140332,0.188494168699,-0.428571428571,-0.324033428238,1.0,-1.0
746,Oranges,-0.155424627415,0.220668272133,0.541163723944,0.142857142857,-0.550469843827,1.0,-1.0
747,Yellows,-0.279186617961,0.154538571279,0.156687756254,-1.0,-0.235265148579,1.0,-1.0
748,Greens,0.772484742316,0.128183690481,-0.79321810691,0.714285714286,-0.497521514513,1.0,1.0
749,Yellows,-0.320639089275,0.0678569366718,0.143069176893,-0.714285714286,-0.463774061132,1.0,-1.0
750,Yellows,0.10299518176,0.454070461653,0.674595627417,1.0,-0.522270615023,1.0,-1.0
751,Yellows,-0.265317750754,0.0851838779,0.144933242202,-0.714285714286,-0.358876759108,1.0,-1.0
752,Blues,0.146449723006,0.270239152094,0.310106549857,1.0,-0.590229070178,1.0,-1.0
753,Purples,0.205163916568,0.541668257714,0.583516487613,-0.428571428571,0.658433242598,-1.0,1.0
754,Blues,0.229611798342,0.331931668828,0.346446128264,-0.714285714286,0.0183273523513,1.0,-1.0
755,Whites,-0.901734109666,-0.18694873352,0.751307120665,-0.142857142857,-0.222503503029,1.0,1.0
756,Greens,0.958945691782,0.986257783381,0.931233915971,0.714285714286,-0.427978102064,1.0,1.0
757,Greys,-0.120858436667,0.133687546082,0.413042749317,-1.0,-0.313288707818,1.0,-1.0
758,Greens,0.826763768311,0.804078087978,0.657526837282,0.714285714286,-0.199419708752,1.0,1.0
759,Yellows,-0.203257261788,0.243375084465,0.313179749801,-0.714285714286,-0.487089322162,1.0,-1.0
760,Reds,0.24538288742,0.368127694137,0.390829489527,-0.428571428571,0.0611377292195,1.0,-1.0
761,Yellows,-0.137018258746,0.174982572804,0.243263395346,-0.428571428571,-0.302843743848,1.0,-1.0
762,Reds,0.278256662852,0.433157871508,0.471372766584,-0.428571428571,-0.439033995841,1.0,-1.0
763,Yellows,-0.193120913425,0.248427922768,0.316961369386,0.142857142857,-0.400792634733,1.0,-1.0
764,Blues,-0.178844366715,0.132992807156,0.159690103714,0.142857142857,-0.214402949001,1.0,-1.0
765,Blues,-0.172987389206,0.175693800816,0.166085664162,-1.0,0.239716203045,1.0,-1.0
766,Yellows,-0.14263462829,0.0905333799825,0.318224195975,0.142857142857,-0.0242247532662,1.0,-1.0
767,Yellows,-0.171448659972,0.20048121985,0.285633505711,-0.428571428571,-0.269253760962,1.0,-1.0
768,Greens,0.754525233833,0.83180049186,0.629947530388,0.714285714286,-0.134314340565,1.0,1.0
769,Yellows,0.0602632724007,0.170593801359,0.717194754796,-0.428571428571,-0.375677581671,1.0,-1.0
771,Yellows,-0.270156117298,0.126359686766,0.083576109499,0.142857142857,-0.566475147999,1.0,-1.0
772,Reds,0.198946415832,0.311675188811,0.41086593077,0.142857142857,-0.221512670605,1.0,-1.0
773,Reds,0.205084489531,0.281523507829,0.407868347663,-0.428571428571,-0.589140576668,1.0,-1.0
774,Oranges,-0.184481514494,0.164556177225,0.521845389065,-0.428571428571,0.065278570269,1.0,-1.0
775,Oranges,0.626718833507,0.709383997766,0.389479247666,0.142857142857,-0.440485090916,1.0,-1.0
776,Yellows,-0.098161854991,0.365629176603,0.590772408695,-0.714285714286,-0.285983216989,1.0,-1.0
777,Oranges,-0.218845316973,0.177472666087,0.517106815383,-0.428571428571,-0.395154480454,1.0,-1.0
778,Greys,-0.0712330291697,0.226169260391,0.476798464169,-0.428571428571,-0.537117725812,1.0,-1.0
779,Yellows,0.0090298022833,0.109166591903,0.709157329711,-0.428571428571,-0.544833465178,1.0,-1.0
780,Yellows,-0.0135439021061,0.374881028178,0.803206217318,-1.0,-0.364050085743,1.0,-1.0
781,Greys,-0.162228866515,0.169309842429,0.417036416385,-1.0,-0.597371199724,1.0,-1.0
782,Whites,-0.427093868108,0.0163823102834,0.51785457002,0.428571428571,0.0374208244115,1.0,1.0
783,Whites,0.667251642683,0.912316453427,0.684395078449,0.428571428571,-0.607197777268,1.0,1.0
784,Pinks,0.99691881224,0.865669133498,0.924537102866,0.428571428571,-0.264243255841,1.0,1.0
785,Whites,-0.490855985591,0.186797255943,0.605326249565,-0.142857142857,-0.165843713135,1.0,1.0
786,Yellows,-0.179689926538,0.286443602284,0.296274919024,0.142857142857,-0.314285936205,1.0,-1.0
787,Yellows,-0.140746267663,0.262389515424,0.214398334657,0.142857142857,-0.229126754305,1.0,-1.0
788,Blues,0.121047864508,0.224863651746,0.270142464267,1.0,-0.423064111596,1.0,-1.0
789,Whites,-0.588401118201,-0.53358625041,0.945411409612,-0.142857142857,-0.328934927866,1.0,1.0
790,Yellows,-0.252467938221,0.107600585277,0.233601985403,0.142857142857,-0.409196747686,1.0,-1.0
791,Blues,0.220470176775,0.327333722364,0.300640564783,-0.714285714286,-0.0343961114911,1.0,-1.0
792,Yellows,-0.279597298732,0.223233215553,0.213677150739,-1.0,-0.213957054041,1.0,-1.0
793,Yellows,-0.399584312694,0.0580952272525,0.181111647411,0.142857142857,-0.0908965056094,1.0,-1.0
794,Yellows,-0.181010171659,0.250117324211,0.317469000046,0.142857142857,-0.333998106384,1.0,-1.0
795,Greens,-0.456689732131,-0.698455964626,-0.996612671419,0.714285714286,-0.444587204117,1.0,1.0
796,Oranges,-0.18404956949,0.204994940039,0.592236603035,0.142857142857,-0.485283618197,1.0,-1.0
797,Yellows,0.0776625797544,0.161332239909,0.629749280179,-0.714285714286,-0.271066889857,1.0,-1.0
798,Reds,0.209118639258,0.261094480574,0.436309421373,0.142857142857,-0.427456781694,1.0,-1.0
799,Reds,0.19895485309,0.42299198634,0.444788738552,-0.428571428571,0.106262815372,1.0,-1.0
800,Blues,0.140430000407,0.275072955332,0.284234284698,-0.714285714286,-0.493737196692,1.0,-1.0
801,Reds,0.178282851042,0.345089395235,0.456841072615,-1.0,-0.593330485324,1.0,-1.0
802,Greys,-0.0782531877687,0.219961247219,0.477682394997,-0.714285714286,-0.169705584376,1.0,-1.0
803,Yellows,-0.218246852443,0.106351575772,0.0953521026384,-0.714285714286,-0.146409714085,1.0,-1.0
804,Pinks,0.721248835563,0.682836723226,0.742443033585,0.428571428571,-0.271732092174,1.0,1.0
805,Reds,0.28868889124,0.365096963776,0.402306239321,-1.0,-0.478414472913,1.0,-1.0
806,Yellows,-0.355454129429,0.189935648287,0.219712494106,-0.714285714286,0.0598939866609,1.0,-1.0
807,Reds,0.217337815309,0.334632195506,0.393028422539,-0.428571428571,-0.303554469713,1.0,-1.0
808,Yellows,-0.061398426936,0.127938887745,0.674896111421,0.142857142857,-0.563910795046,1.0,-1.0
809,Blues,0.225107237431,0.32231951036,0.283285779897,0.142857142857,-0.272253050796,1.0,-1.0
810,Whites,0.727359912672,0.825446182972,0.740719017186,-0.142857142857,-0.381861118962,1.0,1.0
811,Greys,0.267086874,0.218689129605,0.364278250937,1.0,0.142772149658,1.0,-1.0
812,Whites,-0.410710074721,0.475428353709,0.832668011617,0.428571428571,0.213879123565,1.0,1.0
813,Yellows,0.0215886918153,0.276055648702,0.329671011472,0.142857142857,-0.287922545339,1.0,-1.0
814,Greys,0.178746390419,0.153291825852,0.26398277349,-0.714285714286,-0.407989899053,1.0,-1.0
815,Whites,0.989134663732,0.997992168,0.993285463075,0.428571428571,-0.426279263918,1.0,1.0
816,Yellows,0.18248347633,0.2039146251,0.61265537964,1.0,-0.32961955182,1.0,-1.0
817,Yellows,-0.198221181732,0.110720198881,0.356982843157,-0.428571428571,-0.573797613561,1.0,-1.0
818,Greys,-0.0685527989729,0.20121842016,0.536003580417,-0.428571428571,-0.44120605224,1.0,-1.0
819,Oranges,-0.212331502644,0.202959926172,0.515998030788,1.0,-0.231691656162,1.0,-1.0
820,Oranges,-0.175770705661,0.0977223061458,0.499387389526,1.0,0.128370737613,1.0,-1.0
821,Blues,0.24386262995,0.303320523172,0.374399913813,1.0,-0.549572612565,1.0,-1.0
822,Blues,-0.108593745758,0.173566508702,0.222053363215,1.0,-0.14318091132,1.0,-1.0
823,Reds,-0.15745218178,0.451129876622,0.735487019114,0.142857142857,-0.519220352479,1.0,-1.0
824,Yellows,0.248941523598,0.220155854974,0.592763994881,1.0,-0.43112463948,1.0,-1.0
825,Reds,0.17140427838,0.260808953816,0.347275218005,1.0,-0.120008698055,1.0,-1.0
826,Reds,0.25007855516,0.293232888334,0.408556591697,-0.714285714286,0.0999679738186,1.0,-1.0
827,Pinks,0.364413735445,0.156090798913,0.203665518781,0.714285714286,-0.430162067154,1.0,1.0
828,Browns,0.70574868023,0.372334340078,-0.0311858764502,-0.714285714286,0.3013802953,-1.0,-1.0
829,Browns,0.0798775318102,-0.661802694801,0.120596968384,-1.0,0.664484646493,-1.0,-1.0
830,Yellows,-0.154095981099,0.218435398788,0.281870336706,0.142857142857,0.0162789823376,1.0,-1.0
831,Blues,-0.129952792033,0.230677942552,0.235790036977,0.142857142857,-0.494229642514,1.0,-1.0
832,Blues,-0.1359255752,0.132962175199,0.18519160628,1.0,-0.3373286516,1.0,-1.0
833,Yellows,-0.00450557107282,0.26207744148,0.645829626703,0.142857142857,-0.442934299368,1.0,-1.0
834,Reds,0.133231496489,0.366505266548,0.439585322772,-1.0,-0.4358260433,1.0,-1.0
835,Oranges,-0.150761893691,0.143726696502,0.557904278097,-1.0,-0.37609176994,1.0,-1.0
836,Blues,-0.0876008059501,0.120563993112,0.229957048068,-0.428571428571,-0.106594223839,1.0,-1.0
837,Pinks,0.684415978325,0.671420378212,0.780284735076,0.428571428571,-0.0878704912666,1.0,1.0
838,Blues,0.167924933228,0.280893478366,0.294754902527,1.0,-0.315940452093,1.0,-1.0
839,Purples,0.175447758279,0.442515784185,0.204329644567,-1.0,-0.706850827652,-1.0,1.0
840,Reds,-0.280855075573,0.38956998555,0.645452359057,-1.0,-0.504352135847,1.0,-1.0
841,Yellows,-0.181533907643,0.19019143856,0.126904210083,-0.714285714286,-0.308375230646,1.0,-1.0
842,Whites,-0.193796155656,-0.0526908805766,0.0359169094888,0.428571428571,-0.415683430765,1.0,1.0
843,Yellows,-0.0810679727061,0.267478207523,0.410469321848,0.142857142857,-0.236528777256,1.0,-1.0
844,Browns,-0.273276436686,-0.586309374861,-0.608553671867,0.142857142857,0.320716600059,-1.0,-1.0
845,Pinks,0.63160798062,0.138313573323,0.421551264662,0.428571428571,0.124035235648,1.0,1.0
846,Reds,-0.200376505568,0.415026088823,0.67095933686,-1.0,-0.188469253145,1.0,-1.0
847,Browns,-0.616477063958,0.220597300175,0.592175252956,-0.714285714286,0.726346637949,-1.0,-1.0
848,Greens,-0.0506673078527,0.191283872014,-0.333036695226,0.714285714286,-0.339925830099,1.0,1.0
849,Oranges,-0.141802010256,0.128835834419,0.570413685166,1.0,-0.291510767211,1.0,-1.0
850,Blues,-0.132365228365,0.202341722599,0.265064956466,-1.0,-0.574607084061,1.0,-1.0
851,Oranges,-0.173430732037,0.139877194115,0.500059090353,-1.0,-0.322591919018,1.0,-1.0
852,Yellows,-0.206876075584,0.148114821534,0.243167112405,1.0,-0.446369840292,1.0,-1.0
853,Blues,-0.171159464062,0.174754543964,0.196659554662,0.142857142857,-0.192786393425,1.0,-1.0
854,Yellows,-0.0376782799326,0.0978947247492,0.486006355699,-0.714285714286,-0.620557860646,1.0,-1.0
855,Blues,-0.156304682813,0.223530171715,0.219378111006,0.142857142857,-0.513542255526,1.0,-1.0
856,Yellows,-0.156434333823,0.105597694043,0.413973237576,-0.428571428571,-0.520245683976,1.0,-1.0
857,Greens,0.828338180233,0.894270456288,0.792217945098,0.714285714286,-0.480074719383,1.0,1.0
858,Yellows,-0.145319340444,0.176517043157,0.238325259075,1.0,-0.522961407411,1.0,-1.0
859,Browns,-0.523306608318,0.464168044156,-0.32751812123,0.142857142857,0.562494023892,-1.0,-1.0
860,Oranges,-0.0706665765955,0.103295547095,0.653346082229,-0.714285714286,0.248003767277,1.0,-1.0
861,Greys,-0.132576951829,0.177049861075,0.465576313093,0.142857142857,-0.286283083824,1.0,-1.0
862,Whites,-0.219691605212,0.993804782814,0.952736381197,0.428571428571,-0.253273536027,1.0,1.0
863,Yellows,-0.1347721014,0.133507370561,0.240647511759,-0.428571428571,0.174069173284,1.0,-1.0
864,Reds,0.172530456577,0.331760994126,0.380228372746,-1.0,-0.547059777347,1.0,-1.0
865,Browns,0.575479160013,0.178749686226,0.182507543017,-0.714285714286,0.265923816315,-1.0,-1.0
866,Greens,0.810133870944,0.869678858326,-0.602153978007,-0.142857142857,-0.412293526482,1.0,1.0
867,Blues,-0.143692467691,0.171079936526,0.279692946601,-0.428571428571,-0.599027373206,1.0,-1.0
868,Yellows,0.148287320871,0.244578981743,0.515659885547,-1.0,-0.57062766689,1.0,-1.0
869,Pinks,0.74400501854,0.683684926914,0.740703343069,0.428571428571,-0.564460661771,1.0,1.0
870,Blues,-0.124620483998,0.211521574297,0.212476391265,-0.428571428571,-0.247764914767,1.0,-1.0
871,Pinks,0.414907324027,0.334695986407,0.416882599018,0.714285714286,0.241951539927,1.0,1.0
872,Yellows,0.0969251878293,0.126641507413,0.522805950402,0.142857142857,-0.231076448652,1.0,-1.0
873,Blues,-0.114643128494,0.199247456452,0.24541251445,-0.428571428571,0.174338298223,1.0,-1.0
874,Blues,-0.176783040124,0.14003706403,0.1592074353,-0.714285714286,-0.459502899495,1.0,-1.0
875,Yellows,-0.327199654035,0.169168839531,0.266012095033,-0.714285714286,-0.0113263386668,1.0,-1.0
876,Reds,0.113117872955,0.320032992083,0.396466445253,-1.0,-0.50404484051,1.0,-1.0
877,Oranges,0.672767581629,0.696005499485,0.358076434997,-0.714285714286,-0.357245875445,1.0,-1.0
878,Yellows,0.0070770883875,0.162905468209,0.495301487644,1.0,-0.535021555878,1.0,-1.0
879,Blues,-0.138776321394,0.182603820882,0.175857279815,0.142857142857,-0.4374347683,1.0,-1.0
880,Greens,0.232320649217,0.887313873366,-0.117561909471,0.714285714286,-0.44817160068,1.0,1.0
881,Yellows,0.0936034268444,0.310058301133,0.716877327174,-0.428571428571,-0.363873966897,1.0,-1.0
882,Greens,-0.195559878233,-0.312838846975,-0.67562443129,-0.142857142857,-0.419028777113,1.0,1.0
883,Reds,-0.263268749244,0.371155063249,0.721444403611,0.142857142857,-0.598653779536,1.0,-1.0
884,Yellows,-0.117491393248,0.280774697753,0.151173934775,0.142857142857,-0.269596319828,1.0,-1.0
885,Yellows,-0.27833190657,0.0865185878422,0.261278002061,-1.0,0.248213208794,1.0,-1.0
886,Blues,-0.224749955618,0.120431308017,0.152304914978,-0.428571428571,-0.458997718839,1.0,-1.0
887,Greens,0.658441729911,0.525613657864,0.409622326596,0.714285714286,-0.610479693794,1.0,1.0
888,Greys,-0.0314864512198,0.236437190231,0.517367360054,-0.428571428571,-0.0104879956573,1.0,-1.0
889,Blues,-0.177551123221,0.132204173522,0.174009378859,-0.428571428571,-0.338036541664,1.0,-1.0
890,Blues,-0.156894916861,0.256430929293,0.284316010451,-0.428571428571,-0.421004368517,1.0,-1.0
891,Greys,-0.113956039596,0.164618568455,0.481050878578,0.142857142857,-0.578704550353,1.0,-1.0
892,Oranges,0.656508276031,0.722008974951,0.417873505322,-1.0,-0.0879632772707,1.0,-1.0
893,Blues,0.174167519311,0.236486181079,0.22410013835,1.0,0.0379784828168,1.0,-1.0
894,Purples,-0.285826290957,0.371222202563,0.673833349026,-0.714285714286,-0.640149661957,-1.0,1.0
895,Blues,0.147254949966,0.270856974817,0.287142066515,0.142857142857,-0.0373319588209,1.0,-1.0
896,Reds,0.15685307752,0.243076252905,0.392918900508,-0.428571428571,-0.551262416564,1.0,-1.0
897,Reds,0.121901127662,0.280238931094,0.373462659226,1.0,-0.224643366333,1.0,-1.0
898,Reds,-0.147024394063,0.44687594088,0.722338176563,-0.714285714286,-0.455516771441,1.0,-1.0
899,Yellows,0.0861485342432,0.110111165517,0.763222568934,0.142857142857,-0.425468294853,1.0,-1.0
900,Whites,-0.7437742618,-0.183039080076,0.316832720316,0.428571428571,-0.198938160233,1.0,1.0
901,Oranges,-0.063175241603,0.20741042096,0.670561402742,-0.714285714286,-0.195591270873,1.0,-1.0
902,Reds,-0.186246968013,0.408556285248,0.676895361142,-1.0,-0.296536043707,1.0,-1.0
903,Blues,-0.218290186784,0.123252224966,0.160545573152,-0.428571428571,-0.349044592928,1.0,-1.0
904,Oranges,-0.151223065054,0.0948576116867,0.544723142776,-1.0,-0.465479961409,1.0,-1.0
905,Oranges,-0.170786540458,0.204171955652,0.513849638505,-0.428571428571,-0.247615418514,1.0,-1.0
906,Whites,0.16877755081,0.373253498308,0.993432751607,-0.142857142857,-0.227491671507,1.0,1.0
907,Greens,-0.0516215402637,-0.0975466784765,-0.402608346735,0.714285714286,-0.560237558209,1.0,1.0
908,Pinks,0.227331867468,0.137391134517,0.151232914112,0.428571428571,-0.605307127405,1.0,1.0
909,Greys,-0.128871414377,0.130115660232,0.39320966384,-0.714285714286,-0.309656581684,1.0,-1.0
910,Yellows,-0.131562205739,0.21183437398,0.158498834125,-0.714285714286,-0.267998845459,1.0,-1.0
911,Blues,0.201879461478,0.331795540145,0.280882183218,-1.0,-0.240152873621,1.0,-1.0
912,Yellows,-0.144962200751,0.138799502769,0.324890036403,-1.0,-0.11770586638,1.0,-1.0
913,Reds,0.234110836137,0.288979421795,0.48574018726,-0.428571428571,-0.567248469735,1.0,-1.0
914,Oranges,0.68635157146,0.740807743004,0.412004663936,-0.714285714286,0.156196184009,1.0,-1.0
915,Blues,-0.145922138649,0.161736279555,0.258569597719,-0.714285714286,-0.180582502272,1.0,-1.0
916,Greys,-0.193248816107,0.190446365564,0.39477263803,-1.0,-0.371539203872,1.0,-1.0
