,Will_vote_only_large_partyInt,Yearly_ExpensesK,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,Last_school_grades,Political_interest_Total_Score,Overall_happiness_score,Most_Important_IssueInt,Looking_at_poles_resultsInt,MarriedInt,Financial_agenda_mattersInt,Vote
9149,1.0,0.127251754862,-0.0523524797884,0.0979984652197,-0.204573054233,0.317662004365,0.0960722337853,-0.326698587086,0.7,-0.202185809862,0.0490699217261,0.7,0,0.0,0.0,Blues
9150,1.0,0.132793882331,0.0548674900653,0.116659542424,-0.124224220689,0.320789510198,0.198756871021,-0.219420071035,0.6,-0.133720200073,0.0371291770171,0.2,0,0.0,0.0,Reds
9151,1.0,0.557820024913,0.561460985845,0.569464886244,0.379201896749,0.606278146034,0.64830453067,0.373214422476,0.9,0.28537378188,0.109863427761,1.0,0,0.0,0.0,Oranges
9152,1.0,-0.0680507749678,0.11746797486,-0.059023302912,-0.00784404899878,0.217232491363,0.257353521687,-0.153767860853,0.6,0.0852210702712,0.527092268819,0.2,0,1.0,0.0,Yellows
9153,1.0,-0.175447323055,-0.0926016434368,-0.183843731027,-0.303238071075,0.170114007716,0.0567237557195,-0.365506814503,1.0,-0.257388537,0.0613567190161,0.0,0,1.0,0.0,Yellows
9154,1.0,-0.25967293877,-0.143395456303,-0.26728607659,-0.412435898077,0.137186503662,0.00640581360672,-0.4131387796,1.0,-0.387981939433,-0.153594640744,0.0,0,1.0,0.0,Yellows
9155,1.0,-0.191600941286,-0.125900930013,-0.202833950793,-0.371937197164,0.163524609526,0.0238214770299,-0.396882352438,0.7,-0.349486485131,-0.106064576482,0.7,0,1.0,0.0,Blues
9156,1.0,-0.200021413997,-0.155015306296,-0.214223635089,-0.28611229104,0.160141329071,-0.00521195856733,-0.423550579736,0.7,-0.181350594461,0.360360755594,0.7,0,1.0,0.0,Oranges
9157,1.0,0.156124234839,0.0158729247324,0.147092626218,-0.0307907746207,0.334123172611,0.265885619355,-0.143971364641,0.7,-0.0256224395706,0.177658419876,0.7,0,0.0,0.0,Reds
9158,1.0,-0.232158567054,0.282968240659,-0.188073399374,0.116798642139,0.147553934115,0.407855746752,0.0299018919512,0.7,0.242531892223,0.682563518324,0.7,0,1.0,0.0,Reds
9159,1.0,-0.147600053676,-0.0321654299266,-0.150722079833,-0.192464723161,0.181779075353,0.115638715642,-0.307030153817,1.0,-0.113675926475,0.307701181023,0.0,0,1.0,0.0,Greys
9160,1.0,-0.224835022852,-0.341912311442,-0.260605564021,-0.552910779127,0.150377079536,-0.197976553392,-0.585120781108,0.8,-0.513728327239,-0.141078904968,0.4,0,1.0,0.0,Yellows
9161,1.0,-0.0712790410626,-0.135806143718,-0.0940869368782,-0.33359517494,0.215732274955,0.0139720284154,-0.405972722501,0.7,-0.312672907972,-0.0308171790296,0.7,0,1.0,0.0,Blues
9163,1.0,-0.198502096995,-0.189587213534,-0.217217935503,-0.413160268478,0.16074916391,-0.0400197246775,-0.45502481339,0.8,-0.377939273886,-0.0678267565994,0.4,0,1.0,0.0,Yellows
9164,1.0,0.595219482956,0.662699010987,0.616492711382,0.480118374838,0.635712392052,0.732193561514,0.50855651502,0.6,0.383582516741,0.172875248746,0.2,0,0.0,0.0,Oranges
9165,1.0,-0.170257811254,0.0298368692399,-0.163575493282,-0.227475301485,0.172258541053,0.175053622277,-0.245227732238,0.8,-0.20630929953,-0.0189366155792,0.4,0,1.0,0.0,Yellows
9166,1.0,-0.0868034592737,0.0429241065244,-0.085619024301,-0.115678969388,0.208590484939,0.187466725794,-0.23168385673,0.9,-0.0471947950832,0.329848068,1.0,0,1.0,0.0,Greys
9167,1.0,-0.126570378754,-0.108333024736,-0.14115311748,-0.336845057613,0.190844635064,0.0412198581449,-0.380398988449,0.7,-0.319423674651,-0.0786747100881,0.7,0,1.0,0.0,Blues
9168,1.0,-0.155655372502,-0.106191087964,-0.167472157721,-0.333408336792,0.178364985522,0.0433350024992,-0.378384726366,1.0,-0.30636270843,-0.042187444157,0.0,0,1.0,0.0,Blues
9170,1.0,0.182550285581,0.0942383759837,0.167140521311,-0.0609736353399,0.349553996077,0.235721780318,-0.178372986002,0.9,-0.0646506142943,0.128466683606,1.0,0,0.0,0.0,Blues
9171,1.0,0.1940659298,0.0692432323805,0.174499468243,-0.0977882097591,0.356387231521,0.212298717583,-0.204518587786,0.8,-0.11539154222,0.0418847320048,0.4,0,0.0,0.0,Blues
9172,1.0,-0.205952260236,-0.206696365336,-0.226198402141,-0.456264850436,0.157779588553,-0.0573822219497,-0.470323377558,0.8,-0.438903820042,-0.187786223901,0.4,0,1.0,0.0,Yellows
9173,1.0,-0.21138609242,0.224649039713,-0.17647660939,0.0665647697245,0.155631166615,0.355521471038,-0.036555159704,1.0,0.187120159234,0.637778283834,0.0,0,1.0,0.0,Reds
9174,1.0,-0.120550115872,-0.070658590353,-0.130872480368,-0.282276153603,0.193480488449,0.0782319693209,-0.344535559418,1.0,-0.251369505409,0.0247352894677,0.0,0,1.0,0.0,Blues
9175,1.0,0.271907936524,0.118872983703,0.25195808491,-0.0085832008598,0.404312416184,0.25865771349,-0.152224258459,0.7,-0.0164979288517,0.182182123028,0.7,0,0.0,0.0,Blues
9176,1.0,-0.143252358624,0.957814187679,-0.0212292821556,0.623888579276,0.183635209646,0.967417383377,0.934843589241,0.4,0.659988682315,0.559633355477,0.3,0,1.0,1.0,Whites
9177,1.0,-0.160863453459,0.00594325420123,-0.158016246399,-0.227607326303,0.17617486938,0.152276898942,-0.269319166608,0.7,-0.194182592067,0.0485261250152,0.7,0,1.0,0.0,Yellows
9178,1.0,0.552644931769,0.559031885888,0.564425636486,0.382461373283,0.602260175536,0.646270001019,0.370045888739,0.6,0.294017827033,0.136677418846,0.2,0,0.0,0.0,Oranges
9179,1.0,-0.154789782714,-0.179633656503,-0.175992470945,-0.292408419391,0.178730296803,-0.0299607131074,-0.445871675781,1.0,-0.189838116676,0.368488806849,0.0,0,1.0,0.0,Oranges
9180,1.0,-0.116942072371,-0.131422791141,-0.135278067144,-0.24776538907,0.195068862969,0.0183342689564,-0.401769613304,0.6,-0.154797401658,0.364143395504,0.2,0,1.0,0.0,Oranges
9181,1.0,-0.223196491076,-0.112783087678,-0.230056619418,-0.358491343045,0.151012377722,0.0368212202613,-0.384625413313,1.0,-0.325454331228,-0.060183792937,0.0,0,1.0,0.0,Blues
9182,1.0,-0.162352809261,-0.219544187577,-0.187967072778,-0.318505887039,0.175551049175,-0.0704809483474,-0.481390808011,1.0,-0.207173429708,0.394544349591,0.0,0,1.0,0.0,Oranges
9183,1.0,-0.134762368446,-0.11411488813,-0.14937562102,-0.271439379836,0.187286970152,0.0355036949437,-0.385701528735,1.0,-0.201141404578,0.225436935533,0.0,0,1.0,0.0,Greys
9184,1.0,0.182808629424,-0.252950223114,0.123357209201,-0.36615902945,0.349706568693,-0.104787762567,-0.510442032047,0.8,-0.368908665172,-0.0417261999683,0.4,0,0.0,0.0,Greys
9185,1.0,0.264603875498,0.0647342892696,0.238416272658,-0.133957284848,0.39968701479,0.208056892338,-0.209241662043,0.4,-0.195261042272,-0.166821016105,0.3,0,0.0,1.0,Greens
9186,1.0,0.648991886414,0.555732350632,0.652091362361,0.358383193776,0.679255195108,0.643504759681,0.365711044842,0.4,0.226571678613,-0.0502886691869,0.3,0,0.0,1.0,Greens
9187,1.0,-0.234369247372,-0.253333654178,-0.25809136699,-0.434954727506,0.146706997794,-0.105183646261,-0.510958208005,0.7,-0.364533766739,0.081701653857,0.7,0,1.0,0.0,Yellows
9189,1.0,0.622221502936,0.723677587463,0.648910368618,0.541427403262,0.657397302344,0.781898057181,0.592797799742,1.0,0.442325154276,0.208611675183,0.0,0,0.0,0.0,Oranges
9190,1.0,0.665779908635,0.694741002974,0.685064303797,0.530646559738,0.69314490918,0.758386639884,0.552608848561,0.7,0.429362252876,0.213365461421,0.7,0,0.0,0.0,Oranges
9192,1.0,0.509263577438,0.629094769526,0.533647907636,0.431505940727,0.56910399273,0.704541063975,0.462968910551,0.8,0.346586380923,0.160835061151,0.4,0,0.0,0.0,Oranges
9193,1.0,0.194376520263,0.138140951237,0.183518856024,-0.004320287216,0.356572447971,0.276495617371,-0.131627879108,0.9,0.0013426600989,0.214793887913,1.0,0,0.0,0.0,Reds
9194,1.0,0.170112832919,0.00629847268556,0.144619963751,-0.117296870234,0.342248070007,0.152616601412,-0.268714408842,0.7,-0.102059903386,0.186689834199,0.7,0,0.0,0.0,Reds
9195,1.0,-0.132011993507,0.286871971451,-0.0960206258145,0.145808539462,0.188477686404,0.411332774858,0.0344786581784,1.0,0.260511939813,0.693564922426,0.0,0,1.0,0.0,Reds
9196,1.0,0.197568412017,-0.165333295296,0.147959979998,-0.276502290462,0.358478677866,-0.0155621585987,-0.432867622242,0.9,-0.274779163723,0.0401009969512,1.0,0,0.0,0.0,Greys
9197,1.0,-0.223088210844,-0.0661115363861,-0.224040212437,-0.320397638243,0.151054407744,0.0826719981347,-0.340250563075,0.8,-0.289625744934,-0.0498743472375,0.4,0,1.0,0.0,Yellows
9198,1.0,-0.0963376376183,-0.147953273084,-0.118536579263,-0.267274994483,0.204264004196,0.00185362936039,-0.417037820407,0.6,-0.183857946765,0.31450618334,0.2,0,1.0,0.0,Greys
9199,1.0,0.25280941424,-0.135341831022,0.202265986701,-0.231366893804,0.392274180991,0.0144343736059,-0.4053104817,1.0,-0.23246998242,0.0795636777212,0.0,0,0.0,0.0,Greys
9200,1.0,0.0494533466287,-0.00497061673135,0.0328796589465,-0.132521165347,0.275376211495,0.141823584665,-0.280016162951,0.9,-0.0857219463744,0.278318004562,1.0,0,0.0,0.0,Yellows
9201,1.0,-0.197149405457,-0.169917981541,-0.213487422006,-0.383073746321,0.161291305599,-0.0201715195371,-0.437274505899,1.0,-0.339144739316,-0.00529214206302,0.0,0,1.0,0.0,Yellows
9203,1.0,-0.302982099646,-0.191228789827,-0.312945680561,-0.449937274871,0.121632559475,-0.0416816419583,-0.4565741634,0.9,-0.409407643443,-0.114778514752,1.0,0,1.0,0.0,Yellows
9204,1.0,-0.177827980154,-0.0752950052384,-0.183825937136,-0.301599527381,0.169134710632,0.0736987324747,-0.349022450079,0.7,-0.264820312536,0.0146445007735,0.7,0,1.0,0.0,Yellows
9205,1.0,0.729938156502,0.30533967282,0.694348640311,0.35213347735,0.747521986713,0.427738315038,0.0564267994866,0.5,0.350429205779,0.653418179754,0.6,0,0.0,1.0,Pinks
9207,1.0,-0.156197462498,-0.173798285644,-0.17653956806,-0.325557708933,0.178136393569,-0.0240777172934,-0.440672207145,0.6,-0.249994814518,0.210468986428,0.2,0,1.0,0.0,Greys
9209,1.0,0.223061694036,0.114769481814,0.206780706291,-0.00547012083221,0.373885900041,0.25484733228,-0.156586797661,0.9,0.00574322117341,0.257115851636,1.0,0,0.0,0.0,Reds
9210,1.0,-0.265307208901,-0.147263588448,-0.272927576143,-0.407995608065,0.135110086691,0.00254286005079,-0.416684819935,0.9,-0.376267591104,-0.11666140346,1.0,0,1.0,0.0,Yellows
9211,1.0,-0.319801472976,-0.068260002007,-0.312731574135,-0.367164992552,0.115844310941,0.0805748202248,-0.34241543075,0.7,-0.340190500861,-0.145241168236,0.7,0,1.0,0.0,Yellows
9212,1.0,0.628282086225,-0.346170716756,0.51880679089,-0.299881720317,0.662314437777,-0.202506749495,-0.58798236889,0.3,1.0,0.0990884839559,0.5,0,0.0,1.0,Pinks
9213,1.0,-0.127298086064,-0.0764060799836,-0.137770447887,-0.296005737766,0.190527247435,0.072611488334,-0.350067854844,0.8,-0.269318199435,-0.00816979938248,0.4,0,1.0,0.0,Blues
9215,1.0,0.167631491565,-0.0227009330641,0.138674637299,-0.168603925026,0.340799729165,0.124774192488,-0.297632463712,1.0,-0.171037562274,0.0655168416119,0.0,0,0.0,0.0,Blues
9216,1.0,0.249488574444,0.148400547687,0.235205200812,0.0374985093006,0.390199547494,0.285957922698,-0.120491762213,0.6,0.0504723868961,0.304194798871,0.2,0,0.0,0.0,Reds
9217,1.0,-0.152418332363,-0.138506648874,-0.168609971358,-0.3273106785,0.179733052067,0.0112817012943,-0.408466267731,0.7,-0.276419362628,0.0850532999664,0.7,0,1.0,0.0,Yellows
9218,1.0,0.159352160134,-0.0218602159374,0.131211949239,-0.180567876153,0.335989362728,0.125584517882,-0.296826181747,0.7,-0.189672951014,0.0202903572268,0.7,0,0.0,0.0,Blues
9219,1.0,-0.198820258235,-0.0308456075025,-0.197382210507,-0.280656780467,0.16062178148,0.116914105847,-0.305902294428,0.9,-0.250836251671,-0.0196289921841,1.0,0,1.0,0.0,Yellows
9220,1.0,-0.0563997821914,-0.189790757313,-0.0873283744553,-0.286722544774,0.222690090901,-0.0402257451043,-0.45495698701,0.7,-0.20247610182,0.327870209953,0.7,0,1.0,0.0,Yellows
9221,1.0,-0.270742475115,-0.144901588584,-0.277597230008,-0.372684434017,0.133122014394,0.00490222844137,-0.414453052901,0.6,-0.315579329954,0.0307770476073,0.2,0,1.0,0.0,Yellows
9222,1.0,0.479780086412,0.695608542617,0.515126150485,0.558912893153,0.547105665161,0.759093491178,0.553829992869,0.4,0.53178848279,0.514891210034,0.3,0,0.0,1.0,Whites
9226,1.0,-0.0504940813827,0.762948757407,0.0388671971907,0.424226792711,0.225482318737,0.813593495408,0.647746422019,0.3,0.413413668508,0.251967263597,0.5,0,1.0,1.0,Whites
9227,1.0,0.721166280102,0.848477034878,0.755192592973,0.781859937876,0.739966249711,0.881798823698,0.771794886545,0.3,0.747007097548,0.725747799313,0.5,0,0.0,1.0,Whites
9228,1.0,-0.207873276928,-0.155989049492,-0.221525567695,-0.407373054391,0.157018376355,-0.00618736747253,-0.424660031934,0.6,-0.386503971176,-0.142751503922,0.2,0,1.0,0.0,Yellows
9229,1.0,-0.138451961348,-0.139372712925,-0.15595118802,-0.339779491176,0.185695565328,0.0104184435584,-0.409285327749,0.9,-0.301357097164,0.0211442072805,1.0,0,1.0,0.0,Blues
9230,1.0,-0.185226300606,-0.220602008296,-0.209013012339,-0.337400123265,0.166109411913,-0.0715617678815,-0.482356620445,1.0,-0.232226014872,0.34056110508,0.0,0,1.0,0.0,Oranges
9231,1.0,-0.156333763937,-0.13473939717,-0.171711964614,-0.349847126858,0.178078940173,0.015034159639,-0.405029008219,0.9,-0.316323922157,-0.0187942645144,1.0,0,1.0,0.0,Blues
9232,1.0,0.475143886338,-0.183394517215,0.399440134824,-0.374415291977,0.543685937755,-0.0337578191285,-0.449305757453,0.4,-0.51266078685,-0.591859400708,0.3,0,0.0,1.0,Greens
9233,1.0,-0.00392664983456,0.422722177743,0.038304126787,0.163549644945,0.248108905553,0.530387185517,0.19667507769,0.4,0.167562791434,0.20198272285,0.3,0,1.0,1.0,Whites
9234,1.0,-0.0775907152924,0.3228088038,-0.0417102382061,0.114563516891,0.212814176307,0.443191272237,0.0764567420063,0.7,0.282854714383,0.673959648211,0.7,0,1.0,0.0,Reds
9235,1.0,-0.24536043495,-0.249943376092,-0.26771008275,-0.49374237939,0.142532339353,-0.101684941751,-0.508150026001,1.0,-0.464330352623,-0.167584150312,0.0,0,1.0,0.0,Blues
9236,1.0,-0.0924567149668,-0.0162734819185,-0.0982930164813,-0.14966902014,0.206019642536,0.130964483969,-0.291288171159,0.6,-0.0664396467894,0.382981012763,0.2,0,1.0,0.0,Greys
9237,1.0,0.152545786723,0.113118291526,0.142103016522,0.0651331212522,0.226445099266,0.253312948748,-0.158221808981,0.6,0.148585219151,0.631714058737,0.2,0,0.0,0.0,Yellows
9238,1.0,0.10574592421,-0.0228379716051,0.0820791111483,-0.157796549521,0.305671011222,0.124642089883,-0.297757280218,0.6,-0.134282601955,0.173164060249,0.2,0,0.0,0.0,Reds
9239,1.0,-0.184759083048,-0.201065566642,-0.20610886928,-0.431430549536,0.166299657473,-0.0516579166046,-0.46528417754,0.9,-0.406057554609,-0.12175711477,1.0,0,1.0,0.0,Blues
9240,1.0,-0.16566074156,-0.168853131039,-0.184564271087,-0.311465626981,0.174169471575,-0.0191003672105,-0.436176249745,0.7,-0.226169184779,0.26358894282,0.7,0,1.0,0.0,Oranges
9241,1.0,-0.203467571466,0.207980275767,-0.171350601381,0.0576593237195,0.158766888631,0.340426482866,-0.0551961133728,0.6,0.180057736405,0.646126256208,0.2,0,1.0,0.0,Reds
9243,1.0,0.109596010331,-0.00122325891,0.0883395026945,-0.165415018062,0.307800748524,0.145416343654,-0.276331332156,1.0,-0.162146425915,0.0670836481185,0.0,0,0.0,0.0,Reds
9244,1.0,0.971174473059,-0.0281333481033,0.872615578947,-0.0426852692004,0.970354404854,0.119533579262,-0.302633103442,0.4,-0.186873387859,-0.180190554958,0.3,0,0.0,1.0,Greens
9245,1.0,0.285342334086,0.230335664364,0.278372503787,0.0956766521937,0.41288942475,0.360657099912,-0.0300390427922,1.0,0.088002590511,0.250043687677,0.0,0,0.0,0.0,Reds
9246,1.0,-0.198744043237,0.240674928762,-0.162886867356,0.0767135480649,0.160652291131,0.369976333995,-0.0184832134018,0.8,0.190700882923,0.616386547281,0.4,0,1.0,0.0,Reds
9248,1.0,-0.197258465876,0.24880298536,-0.160498152152,-0.0976280798427,0.161247561734,0.377286095966,-0.00958873664044,0.4,-0.114021095806,-0.150472135823,0.3,0,1.0,1.0,Whites
9249,1.0,-0.0994774176472,-0.0499650071024,-0.108983307066,-0.263712009703,0.202849138919,0.098392122988,-0.324522655127,0.8,-0.23876882907,0.015546442934,0.4,0,1.0,0.0,Blues
9250,1.0,-0.143409294746,-0.148451876533,-0.161634504672,-0.282438615786,0.183568045865,0.00135526548347,-0.417529491867,0.8,-0.195775939259,0.29853161627,0.4,0,1.0,0.0,Oranges
9251,1.0,0.178125014195,-0.13227873933,0.134375017982,-0.259069611864,0.346945689896,0.0174828889958,-0.402538599445,0.9,-0.260068221751,0.0262950660777,1.0,0,0.0,0.0,Greys
9252,1.0,0.407735765018,0.475440583593,0.42134572651,0.153785066245,0.49517589999,0.575612369218,0.262374197434,0.4,-0.00308050874075,-0.418412812229,0.3,0,0.0,1.0,Greens
9253,1.0,-0.180300141036,-0.12635844508,-0.192560334852,-0.361857450588,0.168120764918,0.0233671735291,-0.397287537759,0.9,-0.335211289766,-0.0730632744194,1.0,0,1.0,0.0,Blues
9254,1.0,0.38768413308,0.65814896275,0.426179067993,0.522329526386,0.481183174423,0.728460393206,0.502406537815,0.4,0.519668137015,0.572415181423,0.3,0,0.0,1.0,Whites
9255,1.0,-0.274472475128,0.139710109811,-0.244921866122,-0.0237140958658,0.131766207946,0.277944438014,-0.130046311873,1.0,0.104383490068,0.59258385776,0.0,0,1.0,0.0,Reds
9257,1.0,0.230032787091,-0.0687311828708,0.189888183513,-0.183163846063,0.378155418951,0.0801147152312,-0.342453353495,0.9,-0.18519744863,0.0908892051248,1.0,0,0.0,0.0,Greys
9258,1.0,-0.128350294324,-0.0975630803205,-0.141414879909,-0.307094953155,0.190068796648,0.0518417198448,-0.370201345441,0.8,-0.274663200301,0.0143473449388,0.4,0,1.0,0.0,Blues
9259,1.0,0.275774176499,0.148018267347,0.259188034249,0.027531882837,0.406771538737,0.28560579326,-0.120918712037,1.0,0.0259143768618,0.237106795257,0.0,0,0.0,0.0,Reds
9260,1.0,0.178997362487,-0.00383297752548,0.151457989553,-0.127768577123,0.347459089106,0.142914682122,-0.27885505466,0.7,-0.116225362663,0.166279146598,0.7,0,0.0,0.0,Reds
9261,1.0,-0.161922762628,0.20836077522,-0.133320506163,0.0643052528473,0.158296797497,0.340771748466,-0.0547544183588,0.7,0.17905371089,0.631857075327,0.7,0,1.0,0.0,Reds
9262,1.0,-0.398002368392,-0.311313560864,-0.415042202855,-0.568322180118,0.907852908648,-0.165615116478,-0.560116555908,0.6,-0.508800715197,-0.133679893761,0.2,0,1.0,0.0,Yellows
9263,1.0,0.193599861858,0.0195246534148,0.167769630183,-0.0917678778025,0.356109388439,0.165241610544,-0.255364617253,1.0,-0.0734949065246,0.228802947738,0.0,0,0.0,0.0,Reds
9264,1.0,-0.410846473687,0.309877212645,-0.348024967445,0.166933340546,0.86961112894,0.431758251962,0.0612196801818,0.3,0.363877820522,0.985247600304,0.5,0,1.0,1.0,Whites
9265,1.0,-0.289075734006,0.134906572555,-0.25888175658,-0.042836306634,0.126524882828,0.273507447562,-0.135241989513,1.0,0.0788855391633,0.541554879277,0.0,0,1.0,0.0,Reds
9266,1.0,0.154709303691,0.0338465663848,0.134030248283,-0.130626174183,0.33330678382,0.178861432737,-0.240930243565,0.6,-0.137834910072,0.0562930647657,0.2,0,0.0,0.0,Blues
9267,1.0,-0.203032708275,-0.0999612849782,-0.209996462095,-0.260717437517,0.158939999728,0.0494793724344,-0.578648105755,0.9,-0.171697093671,0.292798045434,1.0,0,1.0,0.0,Oranges
9268,1.0,-0.179028947762,-0.119952005082,-0.190585898854,-0.365219401282,0.168641758405,0.0297230631589,-0.391330431483,1.0,-0.345402153499,-0.109313395413,0.0,0,1.0,0.0,Blues
9269,1.0,0.904517732567,-0.0920877816467,0.803566756152,0.0692879098802,0.905880714258,0.057228992627,-0.364184972841,0.3,0.0652095784264,0.567626034964,0.5,0,0.0,1.0,Pinks
9270,1.0,-0.171573327217,-0.139675341237,-0.18627037653,-0.354655447527,0.171713641305,0.010116743373,-0.409596128634,0.9,-0.316990952381,-0.00808350273192,1.0,0,1.0,0.0,Yellows
9271,1.0,-0.16194796911,-0.176169738849,-0.182097573864,-0.394758323022,0.175720507933,-0.026467264178,-0.442937918514,0.9,-0.365551252375,-0.0695082464633,1.0,0,1.0,0.0,Blues
9272,1.0,0.157358654181,0.135867236723,0.149387427136,-0.0189372587004,0.334836225093,0.274395241688,-0.13410138867,0.7,-0.0114596169201,0.196909504419,0.7,0,0.0,0.0,Reds
9273,1.0,0.230540350879,0.0277159016658,0.20258059286,-0.0929059416366,0.378467228383,0.17303777446,-0.247075888438,1.0,-0.0914444777979,0.160820284628,0.0,0,0.0,0.0,Blues
9274,1.0,-0.281503274884,-0.294233282353,-0.306368696578,-0.526086509841,0.129229472251,-0.147693677651,-0.545811528438,0.6,-0.481245640285,-0.125483750361,0.2,0,1.0,0.0,Yellows
9275,1.0,-0.0374511974567,0.0241606804989,-0.0428782855249,-0.102177413631,0.231710658402,0.169656158983,-0.250733231372,1.0,-0.0266199695258,0.398863802075,0.0,0,1.0,0.0,Greys
9276,1.0,0.284010871525,-0.0434222275747,0.242445894503,-0.149647901897,0.412035351668,0.104741679478,-0.317894200901,0.7,-0.159495860269,0.0975038953915,0.7,0,0.0,0.0,Greys
9277,1.0,-0.122097799616,-0.122712418551,-0.13888725554,-0.309475572943,0.192801139294,0.0269859030252,-0.393793246365,0.9,-0.264680842079,0.0794590505377,1.0,0,1.0,0.0,Yellows
9278,1.0,-0.212340205883,0.165686594262,-0.184824652706,0.0154524652582,0.155255450418,0.30184499737,-0.101848092653,0.7,0.136970767364,0.612903412138,0.7,0,1.0,0.0,Reds
9279,1.0,0.0409658967843,0.232480059147,0.055226107996,0.208432071002,0.270945668988,0.362591866489,-0.0274576715876,0.4,0.351691030224,0.963513393254,0.3,0,0.0,1.0,Whites
9280,1.0,-0.291105069076,-0.150731025266,-0.296952596932,-0.392947868243,0.125804942384,-0.00092373592037,-0.419839624678,0.6,-0.340700232493,-0.0160560207306,0.2,0,1.0,0.0,Yellows
9281,1.0,0.195260565628,0.00262665301292,0.167145437986,-0.134705332953,0.357099899939,0.149103570456,-0.272417421583,0.9,-0.136974432513,0.0998307871908,1.0,0,0.0,0.0,Blues
9283,1.0,0.23755893121,-0.0559160479648,0.198393683082,-0.190642724831,0.38279209577,0.0926066228089,-0.330109059223,0.7,-0.208335625078,0.0102373992071,0.7,0,0.0,0.0,Greys
9285,1.0,0.585295420043,0.685193497511,0.610271794514,0.647946398055,0.627833921057,0.750599479071,0.539654037046,0.3,0.66024102081,0.821369706965,0.5,0,0.0,1.0,Whites
9286,1.0,-0.04328450616,0.0807335804875,-0.0410385297364,-0.0846251734538,0.228914602851,0.223085510228,-0.192583480326,0.6,-0.0305571217203,0.295937292219,0.2,0,1.0,0.0,Yellows
9287,1.0,0.764978564605,0.781600190073,0.786768247544,0.737254696919,0.778087238302,0.828562456693,0.674976805891,0.4,0.69991559452,0.709669136739,0.3,0,0.0,1.0,Whites
9288,1.0,0.20591199097,-0.0300139886721,0.172744922232,-0.170703198247,0.363485550788,0.117717486216,-0.304826594749,0.8,-0.181227725447,0.0423160831487,0.4,0,0.0,0.0,Blues
9289,1.0,0.733434296545,0.932676967932,0.777084060482,0.68862374115,0.75054411606,0.947884627796,0.896928565249,0.4,0.53020475944,0.0457809336375,0.3,0,0.0,1.0,Greens
9291,1.0,-0.22816633781,-0.133884904848,-0.253271284135,-0.477434990588,0.149089577607,-0.11212027792,-0.51678771039,0.7,-0.43499897556,-0.082813026825,0.7,0,1.0,0.0,Yellows
9292,1.0,0.180886069695,0.146144035363,0.172200068973,0.0236920900786,0.348571942001,0.283878888733,-0.122962789681,1.0,0.0483001255031,0.321021868381,0.0,0,0.0,0.0,Reds
9293,1.0,-0.17741728571,0.01647439179,-0.171815166135,-0.20243719717,0.169303450397,0.162334033221,-0.258695972375,0.8,-0.152803040438,0.137560860375,0.4,0,1.0,0.0,Yellows
9294,1.0,-0.292029475487,-0.185687201512,-0.302229763569,-0.47362433872,0.125477674762,-0.0360747417624,-0.451656311333,0.7,-0.45676253339,-0.24399583216,0.7,0,1.0,0.0,Yellows
9295,1.0,0.312994508038,-0.111634985344,0.260295253939,-0.212534637228,0.430826925464,0.0379566037196,-0.383205894562,0.9,-0.232768826074,0.0229594606771,1.0,0,0.0,0.0,Greys
9296,1.0,0.587355245795,0.174603751126,0.547418089909,0.22300954369,0.629465126437,0.310013428258,-0.0916155158656,0.5,0.253272002439,0.670648992903,0.6,0,0.0,1.0,Pinks
9297,1.0,0.147952563145,0.0190965104018,0.125982841251,-0.147002559839,0.329422041048,0.16483364071,-0.255903347981,0.7,-0.154631576023,0.0413167057181,0.7,0,0.0,0.0,Blues
9298,1.0,-0.281168716964,-0.133478634775,-0.285681000385,-0.365866257501,0.129349623135,0.0162890336049,-0.403910712839,0.9,-0.308047795645,0.0330484166625,1.0,0,1.0,0.0,Yellows
9300,1.0,-0.194287586873,0.0475947837508,-0.183292934459,-0.224578338373,0.162441294349,0.191886242386,-0.227116954334,0.9,-0.205526759175,-0.0402995601397,1.0,0,1.0,0.0,Yellows
9301,1.0,0.0826419642068,0.0171565570876,0.0660274315594,0.0134725035886,0.293045992314,0.162984498032,-0.257579302526,1.0,0.141077443908,0.792673955937,0.0,0,0.0,0.0,Yellows
9302,1.0,-0.173030173099,-0.121142374914,-0.185252514885,-0.254147463652,0.171111208587,0.0285429937835,-0.39223838441,0.8,-0.155820773821,0.359449262682,0.4,0,1.0,0.0,Oranges
9303,1.0,-0.328289384516,-0.281977867878,-0.347588501551,-0.526475255332,0.112976837793,-0.134896506376,-0.535523542524,1.0,-0.475957952825,-0.12039092318,0.0,0,1.0,0.0,Yellows
9304,1.0,-0.117546441961,-0.06951997958,-0.127982044183,-0.295255157443,0.194802347684,0.0793443217933,-0.343465561218,0.9,-0.275239329289,-0.0369508983714,1.0,0,1.0,0.0,Yellows
9305,1.0,-0.282852770808,0.1476106505,-0.251581755562,-0.0349289341925,0.128745390132,0.285230287931,-0.121555196464,0.9,0.0826001318496,0.527781219426,1.0,0,1.0,0.0,Reds
9306,1.0,0.161909423707,0.0920863330389,0.147997002228,-0.0642091200597,0.337471506634,0.233711135062,-0.180640944778,0.9,-0.0627968581836,0.142191772425,1.0,0,0.0,0.0,Blues
