,Overall_happiness_score,Most_Important_Issue,Financial_agenda_matters,Looking_at_poles_results,Yearly_ExpensesK,Married,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,Last_school_grades,Political_interest_Total_Score,Vote
1469,0.242650279059,0.0,0.0,0.0,-0.132400644219,1.0,0.0960500853856,-0.125047245188,0.00587364200756,1.0,0.19034084009,0.249320588185,-0.312860160585,1.0,0.0412708472269,Yellows
1470,0.31226772869,1.0,0.0,0.0,-0.241661437694,1.0,-0.0905805419489,-0.249043564554,-0.131237122659,1.0,0.145839724399,0.0649780955869,-0.501530547943,0.9,-0.0635696316619,Oranges
1471,0.0906411700933,0.0,0.0,0.0,-0.270948709002,1.0,0.0380151279776,-0.254529346545,-0.0906797114389,1.0,0.134916787746,0.19345117981,-0.374677349722,1.0,-0.0636836215935,Blues
1472,0.46516651827,0.7,0.0,0.0,-0.0552044446235,1.0,0.116750442041,-0.0547101602458,0.080088372489,1.0,0.225349259227,0.268955810125,-0.290060572474,0.7,0.142865360545,Greys
1473,0.368070617003,0.0,0.0,0.0,0.601303966735,0.0,0.693097602759,0.605657980881,0.582193165218,1.0,0.642443125334,0.749712046135,0.480070987966,1.0,0.535853629578,Oranges
1474,0.298152883005,0.4,0.0,0.0,-0.133091895815,1.0,0.137776433685,-0.119165523076,0.0470747067802,1.0,0.19004070026,0.28874810265,-0.266808762715,0.8,0.0888175251223,Yellows
1475,0.248675669554,0.2,0.0,0.0,-0.305979559208,1.0,0.0307826071699,-0.286111845492,-0.0688526509468,1.0,0.122410088554,0.186400954864,-0.382117897743,0.6,-0.0131014414895,Yellows
1476,0.0672879395271,0.5,1.0,0.0,0.777537990775,0.0,-0.235418554298,0.614633359968,-0.112696224729,1.0,0.790776934804,-0.0885969506858,-0.628135370603,0.3,-0.165467968453,Pinks
1477,0.268586663633,0.5,1.0,0.0,0.314233731098,0.0,0.651425394284,0.349580129414,0.483060863447,1.0,0.433779424652,0.732540317687,0.41521615298,0.3,0.448846868766,Whites
1478,0.0795044858536,0.0,0.0,0.0,-0.172990999112,1.0,-0.0196915552185,-0.178322022021,-0.11753554359,1.0,0.173117941942,0.136633689981,-0.433262473249,1.0,-0.0974406936274,Blues
1479,-0.0425067806279,0.3,1.0,0.0,-0.382775207936,1.0,-0.00802497932748,-0.358913861497,-0.170217856638,1.0,0.971207119203,0.148226364277,-0.42178918667,0.4,-0.151719780157,Whites
1480,0.132369866306,0.7,0.0,0.0,-0.161717781977,1.0,0.0966088112799,-0.150451275903,-0.0216769025646,1.0,0.177819379898,0.249852541789,-0.312318947536,0.7,-0.00130722937737,Blues
1481,0.474098322554,0.2,0.0,0.0,-0.257303712297,1.0,0.0352446176317,-0.243095651471,-0.0104489964742,1.0,0.139952912101,0.190752847879,-0.377369755228,0.6,0.0766714201125,Oranges
1482,0.401945061814,0.0,0.0,0.0,0.2011659132,0.0,0.333272992295,0.201839960097,0.264798134854,1.0,0.362805219934,0.466029047953,-0.0322156314385,1.0,0.281454220582,Reds
1483,0.158825322097,0.0,0.0,0.0,-0.176651515573,1.0,0.0304616750745,-0.173712802983,-0.0658665367269,1.0,0.171604888931,0.186087650648,-0.382425257636,1.0,-0.0358826968005,Blues
1484,0.304612283116,0.4,0.0,0.0,0.152918028544,0.0,0.175382471107,0.135358667776,0.12374627772,1.0,0.334448137932,0.323776879164,-0.223974052679,0.8,0.138870099102,Blues
1485,0.638265371829,0.7,0.0,0.0,-0.258294781764,1.0,0.371856482583,-0.191660141963,0.263620156881,1.0,0.139584018263,0.499696623332,0.0175648186099,0.7,0.356293571643,Reds
1486,0.228625338555,0.2,0.0,0.0,-0.241503502915,1.0,0.0814246733396,-0.22218289342,-0.0259822517321,1.0,0.145899779956,0.23535645127,-0.328721693082,0.6,0.0177424176063,Yellows
1487,0.0949547642594,0.7,0.0,0.0,-0.319952522382,1.0,0.0744250739703,-0.291480688568,-0.0721289339521,1.0,0.117591152418,0.22864616673,-0.336323672082,0.7,-0.042345289864,Yellows
1488,0.293852127197,0.2,0.0,0.0,0.154637410934,0.0,0.19732295486,0.140262398924,0.137441530605,1.0,0.335438857934,0.344000253318,-0.198545909982,0.6,0.149346247746,Blues
1489,0.391853835202,1.0,0.0,0.0,-0.143472197766,1.0,0.130762350199,0.206002867945,0.0598347639548,1.0,0.185562077654,0.282162361232,-0.274606011044,0.9,0.117874360368,Greys
1490,0.252850432219,0.0,0.0,0.0,-0.370969420248,1.0,0.0379076271026,-0.34151264119,-0.0739248534875,1.0,0.100818308554,0.193346533804,-0.37476505073,1.0,-0.0121895948854,Yellows
1491,0.984222202433,0.6,1.0,0.0,0.957090230027,0.0,0.832140903061,0.936611369058,0.870060286666,1.0,0.957734541598,0.874007322864,0.706440481166,0.5,0.881924692698,Pinks
1492,0.234411721085,0.4,0.0,0.0,-0.145256291241,1.0,0.0780813036431,-0.139016742918,-0.0108365537457,1.0,0.184797701581,0.232153481971,-0.332257623367,0.8,0.0254913740101,Yellows
1493,0.221236297156,0.0,0.0,0.0,0.146331815779,0.0,0.254698335408,0.141954847022,0.161817214775,1.0,0.330666672689,0.396171332465,-0.1302389169,1.0,0.159343516367,Blues
1494,0.310807427376,0.2,0.0,0.0,0.18975997254,0.0,0.229993955346,0.175876853359,0.170228426763,1.0,0.355997387431,0.3738320709,-0.15992903649,0.6,0.179715400351,Reds
1495,0.086758451031,0.4,0.0,0.0,-0.274385114282,1.0,0.0708631262844,-0.188857760657,-0.0686480188618,1.0,0.133663018321,0.225224629372,-0.34010589862,0.8,-0.0439887723328,Yellows
1496,0.340454721849,0.5,1.0,0.0,0.46138185767,0.0,0.101418120965,0.392072234238,0.130788651523,1.0,0.535635166527,0.254426844462,-0.306670849479,0.3,0.128858831997,Pinks
1498,0.171974009109,0.7,0.0,0.0,-0.273343297572,1.0,0.0401487719404,-0.256279916816,-0.072618947543,1.0,0.134042505998,0.195527257352,-0.372421682313,0.7,-0.0325692748503,Yellows
1500,0.384547986203,0.4,0.0,0.0,-0.19973847701,1.0,-0.0370744355721,-0.204279242351,-0.0709128101197,1.0,0.162215058343,0.119258347276,-0.450268974751,0.8,0.00127655616432,Oranges
1501,0.578204289984,1.0,0.0,0.0,-0.324113338165,1.0,0.323248299284,-0.256440387518,0.205281445706,1.0,0.116174885842,0.457214586711,-0.0451706566628,0.9,0.297197137345,Reds
1502,0.19685285891,0.0,0.0,0.0,-0.34345030546,1.0,0.00594318549008,-0.322551270985,-0.103717749953,1.0,0.109705531911,0.162034570549,-0.407582262997,1.0,-0.0513843256994,Yellows
1503,0.936477527609,0.5,1.0,0.0,0.941152092491,0.0,0.895229024595,0.932554981566,0.902396940689,1.0,0.942268154218,0.921936338507,0.814061031099,0.3,0.904174387415,Pinks
1504,0.461619985334,0.2,0.0,0.0,0.0332316649156,0.0,0.107260919885,0.0207094591361,0.0875820255103,1.0,0.269084916251,0.259973185242,-0.300447025482,0.6,0.142543868108,Yellows
1506,0.329875326025,1.0,0.0,0.0,0.226823967833,0.0,0.247308845158,0.210793576307,0.192834512843,1.0,0.378355341111,0.389508658828,-0.13909932484,0.9,0.201013970991,Reds
1507,0.540220263548,0.0,0.0,0.0,-0.0782624761631,1.0,0.112706590608,-0.0753870596566,0.088931142963,1.0,0.214583108156,0.265131796785,-0.294491076742,1.0,0.165970779843,Oranges
1508,0.686265681785,0.0,0.0,0.0,-0.253180742375,1.0,0.344975799283,-0.191389836756,0.255319973953,1.0,0.141492780643,0.47628376933,-0.0173057030061,1.0,0.356851190292,Reds
1509,0.114265415577,1.0,0.0,0.0,-0.224882003146,1.0,0.00489233414311,-0.219621074163,-0.10156386113,1.0,0.152289310567,0.160998436175,-0.408624592625,0.9,-0.0728413366559,Blues
1510,0.104453387675,1.0,0.0,0.0,-0.353900422455,1.0,0.089297611598,-0.318687256292,-0.0653023267553,1.0,0.106286491709,0.242882909446,-0.320352592148,0.9,-0.0319120221728,Yellows
1511,0.98559118327,0.6,1.0,0.0,0.893544059563,0.0,0.758948321694,0.869987410383,0.807374923399,1.0,0.896818976486,0.817481839893,0.585545568022,0.5,0.82959185454,Pinks
1512,0.38505520398,0.3,1.0,0.0,0.495640642052,0.0,0.424366579283,0.472034196796,0.376181939912,1.0,0.560889161268,0.544878857,0.0876813527355,0.4,0.358452571125,Greens
1513,0.210840162494,0.2,0.0,0.0,-0.323778666828,1.0,0.072219427208,-0.295150144231,-0.0502063525751,1.0,0.116288484598,0.226528009426,-0.33862739235,0.6,-0.00146399177592,Yellows
1514,0.918316635436,0.3,1.0,0.0,0.230984898088,0.0,0.638986858576,0.275263951602,0.595440592092,1.0,0.380907829598,0.722560580776,0.396444622098,0.4,0.673000025532,Whites
1516,0.0603058218863,1.0,0.0,0.0,-0.254769067407,1.0,-0.105052347833,-0.262688854917,-0.196275367166,1.0,0.140898566977,0.0500825217787,-0.51510604855,0.9,-0.166744618679,Yellows
1517,0.872332426673,0.6,1.0,0.0,0.977545791508,0.0,0.688651541079,0.93210416676,0.747897419897,1.0,0.977769128393,0.762214132775,0.473529112671,0.5,0.748935545371,Pinks
1518,0.223047253718,1.0,0.0,0.0,0.173493609374,0.0,0.237240538565,0.16285933603,0.154352432615,1.0,0.346400075781,0.380404106733,-0.151301248551,0.9,0.150836222487,Blues
1519,0.99995895261,0.5,1.0,0.0,0.999963381326,0.0,0.997680628692,0.99960781471,0.998654833909,1.0,0.999963542116,0.998291793965,0.995789757238,0.3,0.999041965427,Pinks
1520,0.176107387111,1.0,0.0,0.0,-0.151568202192,1.0,0.145147310844,-0.134085243997,0.0237692880957,1.0,0.182106093364,0.295650919213,-0.258597869973,0.9,0.0472284250916,Blues
1521,0.279796318357,0.2,0.0,0.0,0.177395697722,0.0,0.123996017128,0.14865807035,0.0860845287197,1.0,0.34869038951,0.275793352058,-0.282015427762,0.6,0.0982449813467,Blues
1522,0.223295143115,1.0,0.0,0.0,-0.301347676721,1.0,0.104056154552,-0.270700447279,-0.0211045769035,1.0,0.124028867968,0.256932509976,-0.304232946331,0.9,0.0256777872179,Yellows
1524,0.0590361414908,0.0,0.0,0.0,-0.248093650321,1.0,-0.103117305687,-0.256584039123,-0.194027847256,1.0,0.143404345283,0.0520796642425,-0.513314283702,1.0,-0.165410028111,Yellows
1525,0.432274604368,0.7,0.0,0.0,-0.0384583166645,1.0,0.0599972587204,-0.0489670177233,0.0356057540228,1.0,0.233333469212,0.21475845434,-0.35136014797,0.7,0.095146434767,Greys
1526,0.212589248554,0.4,0.0,0.0,-0.238263669598,1.0,-0.01030628863,-0.233617556479,-0.094185984956,1.0,0.14713447214,0.145963807865,-0.423882027739,0.8,-0.0476596696821,Yellows
1527,0.220927940339,0.5,1.0,0.0,-0.299136733067,1.0,0.0422738682582,-0.278376781337,-0.0652789351962,1.0,0.124805311659,0.197593310093,-0.370198086639,0.3,-0.015267029751,Whites
1528,0.173994488064,0.0,0.0,0.0,-0.131206778533,1.0,0.0540206947428,-0.130539033211,-0.0381986945996,1.0,0.190859771509,0.208983204207,-0.357829680642,1.0,-0.0112709388639,Yellows
1529,0.711015911826,0.5,1.0,0.0,0.861091019491,0.0,0.330215014077,0.775160402173,0.438939598705,1.0,0.866481442756,0.463343212691,-0.0356413919916,0.3,0.446626031294,Pinks
1531,0.0987874955872,0.0,0.0,0.0,-0.307560365151,1.0,-0.00114882081882,-0.292447315421,-0.123119365509,1.0,0.121860052347,0.155033441494,-0.414775972052,1.0,-0.089170184243,Yellows
1532,0.428212077475,0.0,0.0,0.0,-0.0793719923149,1.0,0.11498039935,-0.0759985011419,0.0670278469369,1.0,0.214071702879,0.26728269116,-0.29204085371,1.0,0.126160193231,Greys
1533,0.159410296123,0.7,0.0,0.0,-0.162917596114,1.0,0.116117425049,-0.148463568894,-0.00233527425023,1.0,0.177316008374,0.268357580438,-0.290954433134,0.7,0.0212528615302,Blues
1534,0.310148456841,0.5,1.0,0.0,-0.604077342852,1.0,0.497526526567,-0.472788635107,0.226224487163,1.0,0.405924783834,0.606662971038,0.1881207563,0.3,0.289455928756,Whites
1535,0.33879522001,0.0,0.0,0.0,0.188980093786,0.0,0.210377213849,0.172151032284,0.161938872786,1.0,0.355534258428,0.355960095597,-0.183191380274,1.0,0.177166548733,Reds
1536,0.138536611076,0.0,0.0,0.0,-0.178873875217,1.0,0.0685447469233,-0.169728390187,-0.0433140041258,1.0,0.170689529491,0.22299515743,-0.342502314514,1.0,-0.0187135872909,Blues
1537,0.409914050435,0.4,0.0,0.0,0.150581300244,0.0,0.226445524319,0.141260255248,0.181701633459,1.0,0.333104047742,0.370608070882,-0.164136385293,0.8,0.210685210135,Reds
1538,0.557844977357,0.0,0.0,0.0,0.150182506451,0.0,0.193726720035,0.135830198542,0.189123560249,1.0,0.3328749312,0.340696035728,-0.202621551336,1.0,0.243751823858,Yellows
1539,0.597225175662,0.0,0.0,0.0,-0.24056952455,1.0,0.325240342224,-0.183490732945,0.224834532758,1.0,0.146255183023,0.45896837314,-0.0425884289013,1.0,0.312261259226,Reds
1540,0.38438690264,0.2,0.0,0.0,0.061642072738,0.0,0.294134415846,0.0744452453264,0.209566461936,1.0,0.283957805306,0.431454873089,-0.0816887766287,0.6,0.238190003073,Yellows
1541,0.161088862522,0.7,0.0,0.0,-0.0981430629248,1.0,0.131523589251,-0.0897494718853,0.0199866258703,1.0,0.205512100181,0.282877921147,-0.27384103608,0.7,0.0371565185949,Yellows
1542,0.538950725158,1.0,0.0,0.0,-0.170750798447,1.0,0.0677549639949,-0.162788193412,0.0409255108582,1.0,0.174047191548,0.222235213796,-0.343153446321,0.9,0.128722139719,Oranges
1543,0.243887096335,0.0,0.0,0.0,0.152813619068,0.0,0.207509169001,0.140259204583,0.133985809968,1.0,0.334388023661,0.353337097789,-0.186630391594,1.0,0.137455515193,Blues
1544,0.073108694428,0.3,1.0,0.0,0.19494266813,0.0,0.863399254314,0.278791259909,0.573256851792,1.0,0.359082775939,0.89784425141,0.758568521873,0.4,0.505382395636,Greens
1545,0.390017629053,0.2,0.0,0.0,0.292476217118,0.0,0.256245997013,0.269265786007,0.222873038257,1.0,0.419629609517,0.397564693242,-0.128206350136,0.6,0.234279824818,Reds
1546,0.23899798651,0.0,0.0,0.0,0.188923877382,0.0,0.212301564526,0.172401126961,0.142509141989,1.0,0.355500886109,0.357718583725,-0.180968015806,1.0,0.141705417592,Blues
1547,0.0262910877396,0.2,0.0,0.0,-0.177807329887,1.0,0.00432111998554,-0.178779057858,-0.112316136467,1.0,0.171128519389,0.16043503953,-0.409219514962,0.6,-0.101760422477,Yellows
1548,0.447833244616,1.0,0.0,0.0,-0.204807424714,1.0,-0.0350361802048,-0.208369949956,-0.0571338117909,1.0,0.160188805731,0.121302142408,-0.448245942955,0.9,0.0254732632125,Oranges
1549,0.97481338436,0.6,1.0,0.0,0.980147777728,0.0,0.989758431662,0.981147606782,0.984405748084,1.0,0.980332433532,0.992450472116,0.981417753312,0.5,0.983024984931,Greens
1551,0.451412301862,0.7,0.0,0.0,-0.0962194205514,1.0,0.105353833549,-0.0921427194634,0.0621395092479,1.0,0.206381249282,0.258164178907,-0.302604801262,0.7,0.127057238267,Oranges
1552,0.505167448732,0.2,0.0,0.0,-0.0421458027834,1.0,0.118256724319,-0.0431218345396,0.0917113875184,1.0,0.231563418421,0.270378757574,-0.288373255276,0.6,0.159619192217,Yellows
1553,0.455287149961,0.7,0.0,0.0,0.279133210182,0.0,0.218677306052,0.251827423318,0.207418906856,1.0,0.411068160603,0.363536529916,-0.173281846253,0.7,0.232730779678,Reds
1554,0.934497397475,0.3,1.0,0.0,-0.522719758051,1.0,0.338971924589,-0.426682979908,0.257041142793,1.0,0.585525272932,0.471027525588,-0.0250423504682,0.4,0.422411053279,Whites
1555,0.76276602637,0.3,1.0,0.0,0.733338563244,0.0,0.985038290292,0.765817149519,0.894999839935,1.0,0.75212866523,0.98896522603,0.972668446181,0.4,0.881949613875,Whites
1556,0.529636889309,0.4,0.0,0.0,-0.065554491696,1.0,0.0498017923196,-0.0741107627854,0.0440248991658,1.0,0.220484067864,0.20489842882,-0.362064275202,0.8,0.122122853599,Yellows
1557,0.213820374103,0.5,1.0,0.0,-0.917484430779,1.0,0.507192339942,-0.74378994714,0.159891257425,1.0,0.206650801572,0.614728248712,0.201588750794,0.3,0.234924431087,Whites
1558,-0.311394608065,0.3,1.0,0.0,0.0552652186109,0.0,0.814489898434,0.149744960793,0.43457989373,1.0,0.280584694039,0.860467911246,0.675840958431,0.4,0.320759191538,Greens
1559,0.500922537235,0.0,0.0,0.0,0.0121580805478,0.0,0.092728189852,0.000128418541269,0.0818332451078,1.0,0.258311286311,0.246155582114,-0.316271247686,1.0,0.145825178951,Yellows
1560,0.278152766397,0.2,0.0,0.0,0.205011150064,0.0,0.210471192835,0.186104409757,0.152090217564,1.0,0.365114848802,0.356046001328,-0.18310045562,0.6,0.156219458455,Blues
1561,0.245338540121,1.0,0.0,0.0,-0.109073882316,1.0,0.130736837433,-0.0993758972442,0.0351247991269,1.0,0.200608106479,0.282138375973,-0.274684571253,0.9,0.0667494119377,Yellows
1562,0.0475107599066,1.0,0.0,0.0,-0.323827993938,1.0,0.0279835627474,-0.302065676508,-0.115787887837,1.0,0.116271737822,0.183667112935,-0.385109354106,0.9,-0.0903697345028,Yellows
1563,0.267402596523,0.7,0.0,0.0,0.191007192304,0.0,0.28781670363,0.185944843498,0.202629366782,1.0,0.356738672228,0.425833001634,-0.0895341587036,0.7,0.201523441668,Blues
1564,0.0577111777238,0.2,0.0,0.0,-0.197617790671,1.0,0.0594575860326,-0.187437773417,-0.0698127614018,1.0,0.163066556333,0.21423750239,-0.35218426261,0.6,-0.055884548635,Yellows
1565,0.255398175688,0.4,0.0,0.0,0.00552400966617,0.0,0.282570420888,0.0238547598145,0.164927910736,1.0,0.254965244943,0.421155759737,-0.0961341161445,0.8,0.178660097436,Yellows
1566,0.0723704842569,0.2,0.0,0.0,-0.185499253472,1.0,-0.0236837246565,-0.189818009976,-0.123990146267,1.0,0.16797515386,0.132654179998,-0.437228656547,0.6,-0.103679485065,Yellows
1567,0.4590010368,1.0,0.0,0.0,-0.153681767062,1.0,0.0422261612547,-0.151913158825,0.00895902967907,1.0,0.181209212206,0.197546947249,-0.370064026184,0.9,0.0840629146894,Oranges
1568,0.199430291658,1.0,0.0,0.0,-0.190097192226,1.0,0.0584051956062,-0.181062222664,-0.0397609466015,1.0,0.166104195608,0.213221309153,-0.353226575229,0.9,-0.00382954090269,Yellows
1569,0.541065628546,0.7,0.0,0.0,-0.0327372487915,1.0,0.0654815830444,-0.0431405658148,0.0631531428292,1.0,0.236093010002,0.220046451267,-0.345497592087,0.7,0.139201935678,Yellows
1570,0.229778528774,0.4,0.0,0.0,0.263469248914,0.0,0.0804816402121,0.216737254836,0.0592326555261,1.0,0.401130084963,0.234453427638,-0.329477300124,0.8,0.0584693179853,Greys
1571,0.19100394196,0.7,0.0,0.0,0.197458833823,0.0,0.207949622421,0.179146017416,0.130854018335,1.0,0.360585512959,0.353740086476,-0.186113947985,0.7,0.121906976595,Blues
1573,-0.208113287966,0.6,1.0,0.0,0.935411576951,0.0,0.451586562427,0.858637795507,0.346595851237,1.0,0.936728390802,0.568021218954,0.124716458328,0.5,0.193624524296,Greens
1574,0.423364138519,1.0,0.0,0.0,-0.164348067352,1.0,0.0392910264705,-0.161643369076,-0.00236789108343,1.0,0.176716799094,0.19469286089,-0.373142904571,0.9,0.0681772928099,Greys
1575,0.202732931919,1.0,0.0,0.0,0.222968849308,0.0,0.0895512293035,0.182931814536,0.0531960343895,1.0,0.375998108465,0.243124996961,-0.319739896894,0.9,0.0511480654886,Greys
1576,0.517524151031,1.0,0.0,0.0,0.0789816986346,0.0,-0.0865032486771,0.0303845676516,-0.0311817118222,1.0,0.293231712103,0.0691579502827,-0.497452160536,0.9,0.0405715030851,Yellows
1577,0.430836768497,0.0,0.0,0.0,0.230998296038,0.0,0.322038011571,0.226033287756,0.267865899613,1.0,0.38091606232,0.456148511579,-0.0464926704238,1.0,0.287179327641,Reds
1578,0.668219353899,1.0,0.0,0.0,-0.20574456066,1.0,0.418022198744,-0.138795996655,0.311694053233,1.0,0.159815591412,0.539457881306,0.0788977682759,0.9,0.40164866773,Reds
1579,0.213589081549,1.0,0.0,0.0,0.160565492731,0.0,0.192338959057,0.144642450632,0.118170412048,1.0,0.338865894178,0.339419860605,-0.204391257545,0.9,0.117054639058,Blues
1580,0.849158511061,0.5,1.0,0.0,0.950595839252,0.0,0.290698110611,0.846844087977,0.454722839626,1.0,0.951417178396,0.42839847784,-0.0853000617654,0.3,0.478947572103,Pinks
1581,0.660820820288,1.0,0.0,0.0,-0.192356400568,1.0,0.39973524476,-0.129996307888,0.299383132807,1.0,0.165188734803,0.523774534688,0.0544163482387,0.6,0.388097390118,Reds
1582,0.148525074292,0.7,0.0,0.0,-0.113208885839,1.0,0.133792202608,-0.102496531763,0.0164314459539,1.0,0.198768420062,0.285009233693,-0.271323247933,0.7,0.0327922536796,Yellows
1583,0.251607655261,0.7,0.0,0.0,-0.113079285584,1.0,0.182297994782,-0.0948478117911,0.0725191991754,1.0,0.198825951307,0.330167890599,-0.216159586188,0.7,0.102324741198,Yellows
1584,0.319309848445,0.0,0.0,0.0,0.240814694772,0.0,0.223117430593,0.219199850181,0.175755575123,1.0,0.386971918483,0.367580736421,-0.168093407096,1.0,0.182499609597,Reds
1585,0.0879387278094,1.0,0.0,0.0,-0.19580403457,1.0,0.0621985489731,-0.185434892292,-0.0612527788851,1.0,0.163796584122,0.216882271876,-0.349270173183,0.9,-0.0428325688526,Blues
1586,0.267273899593,0.7,0.0,0.0,-0.241699036267,1.0,0.0735897106704,-0.223570174891,-0.0235501257696,1.0,0.145825429159,0.227844146954,-0.337096859028,0.7,0.0268386884344,Yellows
1587,0.397349740841,0.4,0.0,0.0,-0.182231687758,1.0,0.0166375629905,-0.180712447516,-0.0269749922081,1.0,0.169311135916,0.172554591561,-0.396523947845,0.8,0.0423993546544,Oranges
1588,0.376376605716,0.0,0.0,0.0,-0.145219340106,1.0,0.0980740587691,-0.135878468064,0.0330042066516,1.0,0.176656758206,0.251247054913,-0.31060488195,1.0,0.0907420052811,Greys
1589,0.69050937787,1.0,0.0,0.0,-0.0993683860344,1.0,0.0183612139923,-0.108396186738,0.0493871963847,1.0,0.204959425149,0.174245974014,-0.394583700891,0.9,0.15807524843,Yellows
1590,0.212916818832,0.2,0.0,0.0,0.61098185273,0.0,0.633136216887,0.604756949155,0.508751130912,1.0,0.650189417926,0.717855099515,0.387404856046,0.6,0.440497763805,Oranges
1591,-0.244450846441,0.5,1.0,0.0,0.208991372994,0.0,-0.829642682261,0.0279693235617,-0.697809246326,1.0,0.367513275284,-0.882084677584,-0.972249714048,0.3,-0.713365869129,Pinks
1592,0.15005251208,0.2,0.0,0.0,0.215225995946,0.0,0.115752026107,0.180270163171,0.0595904472371,1.0,0.371285953786,0.268012198744,-0.291169307472,0.6,0.0482128942446,Greys
1593,0.531727927989,0.6,1.0,0.0,0.759044912126,0.0,0.744568625803,0.750808223848,0.679747980644,1.0,0.774488657319,0.806256164201,0.562031155676,0.5,0.642371431267,Greens
1595,0.409385765075,0.3,1.0,0.0,0.543876671688,0.0,0.572795623246,0.537035212202,0.495275156729,1.0,0.597432642609,0.668891668175,0.297208617048,0.4,0.468017445433,Greens
1596,0.29522210422,0.7,0.0,0.0,0.13105237335,0.0,0.23216222657,0.125168297119,0.15857019968,1.0,0.321976794651,0.375800194189,-0.15737437967,0.7,0.170638067549,Blues
1597,0.227474550702,0.0,0.0,0.0,0.30417119503,0.0,0.0723121563606,0.250857780561,0.0598304263666,1.0,0.427206176437,0.226617095975,-0.33820159302,1.0,0.0555971257247,Greys
1599,0.420655526384,0.0,0.0,0.0,-0.150979714667,1.0,0.0707164458526,-0.145137409391,0.0217442112031,1.0,0.182356209289,0.225083632057,-0.340045406827,1.0,0.0887388417319,Oranges
1600,0.562076825561,0.0,0.0,0.0,-0.182563278557,1.0,0.0249684449635,-0.179706445227,0.0132297589838,1.0,0.169175319923,0.180718875325,-0.387905598675,1.0,0.108395091523,Oranges
1602,0.37460863775,0.7,0.0,0.0,-0.145953238426,1.0,0.00281152705292,-0.151316911925,-0.0354191013094,1.0,0.184499530403,0.158945487984,-0.410569489849,0.7,0.0279655194609,Oranges
1603,0.313398759979,0.7,0.0,0.0,0.583841706624,0.0,0.671867400102,0.587176392176,0.552701751347,1.0,0.628583575099,0.748870732379,0.446918545911,0.7,0.5004955052,Oranges
1604,-0.431695086749,0.6,1.0,0.0,0.861427033825,0.0,-0.491793490292,0.647742363262,-0.385247158807,1.0,0.866792879074,-0.39030879713,-0.811590606755,0.5,-0.509257894536,Pinks
1605,0.0159572691034,0.7,0.0,0.0,-0.320583784709,1.0,-0.0938244451153,-0.318169412832,-0.208671431969,1.0,0.117375729971,0.0616473347439,-0.504737560127,0.7,-0.181075718841,Yellows
1606,0.196689889735,0.6,1.0,0.0,0.801224204631,0.0,0.10763582545,0.688526350367,0.16290925821,1.0,0.811886788942,0.260328660014,-0.299768255141,0.5,0.107562932067,Pinks
1607,0.151096945473,0.4,0.0,0.0,-0.152544452705,1.0,0.0783426196512,-0.145313097173,-0.0292446984716,1.0,0.181691550973,0.232403969665,-0.332019704611,0.8,-0.00557620915683,Blues
1608,0.685699458296,0.6,1.0,0.0,0.891540685255,0.0,0.731093309454,0.863917849857,0.879169055546,1.0,0.894931078362,0.795699687719,0.540546010849,0.5,0.700966072499,Greens
1609,0.308217667642,1.0,0.0,0.0,0.353191144541,0.0,0.13725079176,0.303569032953,0.131274038627,1.0,0.459701202165,0.288255139449,-0.267145499468,0.9,0.13158009759,Greys
1611,0.367200178387,0.7,0.0,0.0,-0.0864249912515,1.0,0.0736658325635,-0.0885497636378,0.0236590926163,1.0,0.210835056222,0.227917240933,-0.336890513664,0.7,0.0762277095825,Greys
1612,0.273770799377,0.7,0.0,0.0,0.202879239668,0.0,0.271377864677,0.193713423504,0.194247423752,1.0,0.36383341866,0.411150349137,-0.109818562787,0.7,0.194117509589,Reds
1613,0.148247818584,0.0,0.0,0.0,-0.209385219206,1.0,0.0183533543214,-0.204055487315,-0.0822564901595,1.0,0.158369829536,0.174238264097,-0.394897922339,1.0,-0.0503149530894,Blues
1614,0.217270625025,0.0,0.0,0.0,-0.228752243051,1.0,0.099086434098,-0.208351858732,-0.0135908872648,1.0,0.150789307979,0.252210114965,-0.309619065935,1.0,0.0261060248045,Yellows
1615,0.287951021778,0.6,1.0,0.0,0.184755040857,0.0,-0.125970780628,0.116221174038,-0.0892163671078,1.0,0.353030461856,0.028383930558,-0.533923686238,0.5,-0.0610205921141,Pinks
1617,0.99435993203,0.6,1.0,0.0,0.965116174316,0.0,0.625635872594,0.911506449546,0.726277634171,1.0,0.965570590488,0.711812102179,0.376566973808,0.5,0.751759359002,Pinks
1618,0.442780816989,0.0,0.0,0.0,-0.0768898105219,1.0,0.140611567705,-0.0870562124475,0.0854066814361,1.0,0.206177767595,0.291405368659,-0.263545182642,1.0,0.146817263204,Greys
1619,0.395828942209,0.0,0.0,0.0,-0.269399560632,1.0,-0.0375799055748,-0.264927100345,-0.080737938464,1.0,0.135483907114,0.118751237436,-0.450793748062,1.0,-0.000547604928155,Oranges
1620,0.11845623481,1.0,0.0,0.0,-0.288049244716,1.0,0.109143141755,-0.258347316218,-0.046816488432,1.0,0.128735577593,0.261757358689,-0.298727370834,0.9,-0.0257131143819,Yellows
